,axis1,axis2,axis3,label
0,65.28904205398047,-1.8496447168512973,7.710889966349228,0
1,67.08725259741075,-1.4232795932725149,8.273691715757703,0
2,65.48738609316236,-1.45948129781211,7.780424787371497,0
3,63.519946676866134,-1.2267546763316373,7.225440569246692,0
4,66.52812762739636,-3.8975891245773626,8.104916387521468,0
5,66.94331582224724,-1.8174528742553226,8.997282585550563,0
6,65.13878083976884,-2.3012087056289663,8.312040012583749,0
7,65.75472304961542,-3.195661734259398,8.893104668528508,0
8,65.73798269376312,-4.655607197736516,9.981326198460017,0
9,66.14872167446724,-1.7692906758130147,8.858471929741507,0
10,67.792756025591,-2.1383018222090886,9.864142672808375,0
11,65.9064176736902,-4.155477218156662,9.191356521465591,0
12,65.99572169490104,-3.7796686336992438,8.974726799457347,0
13,66.43529124955732,-3.975754655886461,9.380306903324389,0
14,65.83477126006395,-1.2106680652801478,8.953267684631276,0
15,66.87630690763451,-2.6718995569450037,7.862812609222836,0
16,66.64783085622024,-3.6594589910736435,8.937103416755297,0
17,65.17299522775004,-2.8849297218805474,8.695097431838597,0
18,66.79484647838846,-2.6534544649253977,7.892565712608022,0
19,67.62872868124653,-1.8184056470563135,9.196727917611339,0
20,67.21709942353817,-2.9021522780531264,9.754462159955947,0
21,65.95331683590972,-2.069641531877818,8.479736336538926,0
22,66.08538013100112,-5.173782449678377,8.459642569226448,0
23,66.09346875113442,-1.1936265428648833,7.115484685582827,0
24,66.15369949763861,-3.215437522841298,9.530360740764838,0
25,66.04952998361698,-1.0423738635690631,7.378990796050521,0
26,67.44774639114472,-1.1057648759039964,8.57320011402851,0
27,66.60978868938663,-3.098572494937198,9.802522046365198,0
28,67.55999815168609,-2.1552681190489595,9.454220712106634,0
29,66.9349170894611,-3.297272317932318,8.075015507541767,0
30,67.21026944583004,-1.8185843365479428,8.774481333260226,0
31,67.00771871262809,-2.789848988897942,8.269793064683052,0
32,67.82902106061276,-2.0405249053971026,8.675905525632253,0
33,65.62835381004255,-1.5532682996095162,8.65196702066226,0
34,67.35142052546558,-2.0247556090281944,9.2500845603257,0
35,64.97327904714601,-1.811830335112409,8.991733268061164,0
36,66.77482437894069,-2.1693111614399885,7.444470625074739,0
37,66.89487113023705,-2.9464896592604424,9.369804451442395,0
38,64.81576878893522,-2.8757680112161546,9.300376634632059,0
39,65.86484844106297,-2.8637793155762696,10.108768375004315,0
40,66.19593529438632,-2.683230126074217,9.731532030358025,0
41,65.62963805391502,-1.5703628431921908,9.016864124341568,0
42,66.13383363414304,-2.5857426604898426,8.811338688230045,0
43,67.1675088441171,-3.3295646644241406,9.748633399489163,0
44,64.40202734302349,-1.3999816615092981,7.491529104532849,0
45,65.67322878350457,-1.2238787686282344,9.386608771199898,0
46,65.11770539598723,-3.106547865888608,8.592361533632616,0
47,66.26510342235167,-3.147671802805417,9.867021685440807,0
48,65.02122948015798,-2.355968898317654,9.375432950261992,0
49,65.9125950831811,-2.74138848076935,10.500929555777063,0
50,66.41142531179034,-3.0847272327571504,8.410676372479433,0
51,67.56245917107987,-2.727577343716305,9.290711452941316,0
52,66.09223403808357,-2.149211254467301,10.161720666749998,0
53,66.06999806473537,-3.0451969042650666,9.699229493997986,0
54,67.84148827191014,-4.131137565631086,10.838482801395212,0
55,65.61766139510632,-2.339240204541061,8.419070525131463,0
56,65.89400799878854,-1.720935610595784,8.772470158325346,0
57,68.42523133370983,-2.2642013145351663,12.12785187614114,0
58,66.30484660316397,-3.0646888410061335,11.982197279279431,0
59,67.20917154936441,-2.62893813769549,10.896882023607837,0
60,65.44223347475216,-4.669980374523971,10.13112456245276,0
61,67.19165204257865,-2.7286647200163032,11.11292939834533,0
62,66.4882607332468,-3.041146439667827,9.625773393068373,0
63,65.74839156749515,-1.514229186190604,8.555632597579832,0
64,63.90174930847851,-2.479415650001434,10.915486858658312,0
65,65.73587339916389,-2.7995409707931107,9.034316708685962,0
66,65.95947647507971,-2.8160761800579546,9.842841946773667,0
67,65.24883425764011,-3.057405853646978,11.424214164103821,0
68,66.50569117461933,-2.828390045479311,9.49652372460168,0
69,67.20482182194395,-1.9369720829798363,10.75606619053812,0
70,67.67315577620391,-2.016059148496346,10.666278820138485,0
71,67.55954484292121,-1.5876521943688964,10.457257165159588,0
72,64.39234288166007,-3.1181232689087723,7.929231222008706,0
73,66.0158191879022,-4.836989402887276,11.800161821081518,0
74,66.37927171047535,-3.502443576784888,10.230008230094368,0
75,65.87254410721773,-2.139667136300622,11.162146980404698,0
76,67.6987744508588,-3.527353294768932,10.175915711665532,0
77,64.02750562985403,-4.328761112900796,10.893149663375283,0
78,65.11704372454773,-3.040799320575052,10.9733808089662,0
79,65.6209787583559,-3.7917944401487955,10.891597213905325,0
80,66.88253292216024,-3.3928339014195745,10.503624158445351,0
81,64.85860480089477,-1.2280776338140338,8.852278276615836,0
82,64.60709558889374,-3.4410339905859098,9.125035157601879,0
83,66.10950045410746,-1.2622962615451627,10.331139328819667,0
84,66.36850669947803,-2.509042898430705,11.852248807285747,0
85,66.34064730227838,-2.442873825316721,10.158475494857155,0
86,64.50633174011716,-1.963559144508899,9.25015069065992,0
87,65.16673659109011,-1.7582838479725644,9.834172571669678,0
88,64.84717169360371,-1.7752924757579578,9.010944064072095,0
89,64.86560243905339,-1.848055540001815,8.31772660724204,0
90,64.61667947919838,-0.5875706056768865,9.238008642082782,0
91,67.80677479903973,-3.411755573459327,10.889199343524966,0
92,66.48527382812837,-1.9683854300392363,12.254947364727272,0
93,63.89383962239464,-1.459370207527099,10.116303336692312,0
94,64.97798180249976,-2.298536438385384,8.875963680121227,0
95,62.73269567632942,-3.265642237823674,10.649598763250056,0
96,66.59272203183846,-2.2225456397710586,9.866870689638802,0
97,65.54989095822508,-3.25015348483034,9.652850142950456,0
98,65.38077680332319,-2.144217167450393,10.91826138230967,0
99,66.03258561812108,-2.8843173377692612,9.107121152445977,0
100,67.63565769919354,-3.1169092113650074,10.715706283583367,0
101,67.05223507573068,-3.1886690491840994,10.664583930420822,0
102,66.25514873210054,-2.2731169632634383,11.039058382017872,0
103,65.61880125720823,-0.8825059243212029,8.496929188608377,0
104,67.99415744834633,-4.062455501769656,10.76624030781831,0
105,66.93586167149293,-3.940981131662308,9.988401998466259,0
106,65.95104218470136,-3.4890685278276936,9.10434903625215,0
107,65.57217659764379,-2.5543372235437993,10.135441253756486,0
108,67.1117144012242,-3.4729099690135192,9.692170197397074,0
109,66.34966908292968,-1.7599339743289923,11.235868762247636,0
110,65.26407060966457,-4.151954837533017,8.692942841601656,0
111,65.69227618557736,-2.600535717383677,10.568835575457323,0
112,65.04693406381655,-2.550632117276938,10.225832960608182,0
113,64.71436170644161,-3.7599165284671443,8.345710736446133,0
114,65.31228718901718,-1.9437304044003547,9.58976244220244,0
115,64.54373259371603,-0.9184676871365545,9.628589154685908,0
116,64.77806256813531,-2.8187666642631406,7.858440355521857,0
117,66.81480171070605,-2.2560034336681856,10.66043728119539,0
118,66.24117227265558,-2.879081601571283,9.413566813939186,0
119,67.1941001068808,-4.388205993780671,10.251976270488449,0
120,64.90810803535166,-0.666574215760664,9.036018238413822,0
121,66.1462900613206,-2.776101154134525,9.537329776813161,0
122,66.38240227622731,-2.9046984886122758,10.040363504473188,0
123,67.39047385190744,-2.6990865852778883,9.470098684881036,0
124,64.60301492203675,-3.1383147644152722,9.85291613246632,0
125,65.21265818643796,-3.6597271252629544,10.767755398990195,0
126,66.0384540018479,-2.4170530086173585,9.554447319145044,0
127,65.48933394734397,-3.519425641116755,10.010230562246427,0
128,67.12979863337573,-3.449341776281853,11.484340581504098,0
129,65.4435274464851,-2.0872161045210875,8.67504920979984,0
130,64.4477261508312,-2.9781912740059875,9.638338605165377,0
131,67.07064800941619,-1.7776390735181595,8.33698203253661,0
132,65.5700767060489,-1.8731375007821414,9.851484281135365,0
133,67.01289061633265,-3.3658990682135452,10.469220840671557,0
134,66.2019855427807,-3.695555334759288,11.100900954241311,0
135,66.69512556856402,-2.1832233880887166,8.905770353565773,0
136,65.82939046305646,-2.5800360034048047,8.949933518899796,0
137,67.55831150034446,-2.8718864564444333,11.520570477532363,0
138,66.5788990809802,-3.621315065797028,9.15898045632315,0
139,65.28587163437915,-1.5139910686789781,8.479062237084063,0
140,63.71419032428856,-2.9269414669419542,9.702385299297298,0
141,64.89292452094288,-4.29559484077026,8.787838833634522,0
142,65.0822858252547,-2.486417998279958,10.042253262156736,0
143,65.25556117916771,-3.397642142207504,8.877957382962839,0
144,64.90227197439754,-2.496237368781625,8.75344409296652,0
145,67.33303717205325,-2.7368351234838615,9.423364953758972,0
146,65.72469226964235,-2.101024295362034,8.961399953441546,0
147,65.8937969964273,-2.9043001282792553,11.257516165948074,0
148,65.1909547990435,-3.9528445230534786,8.513361920088219,0
149,64.09133058148848,-1.8010519097522069,8.936366050222244,0
150,63.85460774078782,-2.80029508002321,9.151949939023927,0
151,66.26689851722415,-3.2532085763354903,10.495174357519266,0
152,66.1213689716137,-3.301923275345643,9.906623576693203,0
153,65.50244247087217,-2.6871861922242686,9.548736844907339,0
154,66.36101143146817,-2.2591098841236272,9.827066988432264,0
155,65.80609985182102,-3.6423065702859314,11.141572632549655,0
156,64.56677087886939,-2.5533700115396125,9.948343730218872,0
157,61.945618537387034,2.958794882662232,14.627913762976078,0
158,65.10785277988218,-3.707615887809689,12.36668459220399,0
159,65.21878808629124,-1.9156686574484152,10.25241174415781,0
160,64.73122337822025,-2.9318403575004885,10.730373398398557,0
161,66.26315358308774,-2.907162996242719,10.084421180078609,0
162,65.4160796136975,-2.9020795777307917,10.481465648069337,0
163,66.25454871810888,-3.294295040171891,9.019933165088572,0
164,66.39429399757421,-2.1093536715258048,9.190215953375803,0
165,65.89488882227471,-3.63613332596947,10.417057386737747,0
166,66.41300638160389,-2.357423579492666,9.224023041200049,0
167,66.07777829353812,-3.1243612826638008,10.786218783085976,0
168,66.46735210356881,-2.0798090104846136,9.492442380190425,0
169,67.085433427513,-4.0622641732012985,9.153042783057623,0
170,64.00005940534768,-1.414846663723596,10.121000672140681,0
171,65.90901594957775,-2.0799911838130667,9.523118188484721,0
172,65.03715242419227,-1.6028210103196796,8.634550434992942,0
173,66.00517834673049,-2.5537675699055686,8.333547313725685,0
174,63.74121593615117,-2.0132438612715333,10.033039110687298,0
175,64.93679051949367,-2.1537200209460523,8.351325935489083,0
176,63.00655943055275,-2.649687539830887,9.388828517575657,0
177,65.46017021242953,-2.3516431474912647,10.16843593591478,0
178,63.8938526888735,-2.0698383368629236,10.644760456403692,0
179,65.91805011352888,-3.251386155918934,10.689388697859597,0
180,66.29084365593718,-3.511563865059054,9.601804768066463,0
181,65.43934330093155,-2.667598083021922,9.810924310860447,0
182,66.81477822673686,-2.9860435433123715,7.971624274299812,0
183,64.78989604734262,-3.5762821690011255,9.746770142161719,0
184,66.02503067217263,-2.243359562372065,9.316277705093462,0
185,65.1684800351936,-1.9770658504291427,9.855585566275986,0
186,65.39834311334987,-3.3315267820261214,9.54789835795605,0
187,65.79358206846506,-2.132122408491493,9.391006242757262,0
188,63.97159203881844,-3.2149547666209797,9.113746738184735,0
189,66.55542337729008,-2.8340686206332646,9.569059686639797,0
190,65.78232317579901,-2.682089320003266,8.728984242030059,0
191,63.732042099681244,-2.99156816528057,10.00321406557125,0
192,64.88476186951577,-1.6663668524836457,9.447899376669735,0
193,66.50117637050121,-3.5326665144572114,9.660559111448148,0
194,65.46748105087121,-3.3244526014273723,9.818379551956061,0
195,67.09491266880867,-5.026585729436036,10.611940381113147,0
196,66.42291000365799,-4.809705789512013,10.348107205788686,0
197,65.62010760169042,-2.5083187423134845,8.890949682657357,0
198,63.312747595451256,-3.4445580874262784,9.057300717786603,0
199,66.95625010638703,-3.289669248426295,10.179119654048522,0
200,63.31251674592034,-2.8126115588428875,9.824729026099927,0
201,65.92452013501901,-2.5665970067227213,8.216368792195313,0
202,64.46424752908582,-3.1784051744800363,10.2069091536712,0
203,65.98283640575276,-2.4981503243477734,10.232550308171795,0
204,65.30342299994656,-2.7437483854055453,9.393956715413871,0
205,64.52650423936426,-2.0190509341471343,8.718545960230877,0
206,62.458457961859516,-2.1421790225123782,10.138051646837894,0
207,66.14226453130097,-4.045939779477957,9.641836130738989,0
208,66.82318085404314,-2.520738562067059,9.581500982793433,0
209,61.89617375963555,-1.5838079962769354,11.384013943199566,0
210,64.24445976469198,-2.174320759224954,10.4576158575095,0
211,65.68007080459182,-2.529772522307936,10.525821027383701,0
212,64.196409854888,-4.224794792791033,9.86021579781323,0
213,64.90115734315077,-3.0020111879763354,9.6738993486262,0
214,65.17236303074799,-2.6997718068944527,10.966782922793778,0
215,64.80691665523872,-2.4760709047426275,10.248690084237337,0
216,65.06593368960631,-8.874177257516639,-7.983052760141066,1
217,65.09812179287336,-9.718720340716379,-7.80082176576024,1
218,65.14904261442408,-9.883855021373048,-8.893103678741827,1
219,66.70933048551738,-10.244069939415875,-9.304933720983014,1
220,65.92398261406005,-9.801829813381678,-9.341303022171534,1
221,64.62814266719595,-9.028839303619417,-9.019262868454144,1
222,65.40217136567122,-8.964804242423245,-9.04593202484889,1
223,65.57410684958992,-9.476769842511347,-8.390898447532008,1
224,65.54168471433107,-9.85994452573605,-9.215846676274264,1
225,65.26944539715413,-9.64073167702376,-9.149339625028922,1
226,65.26469183748996,-9.73075485262398,-9.083221215401403,1
227,65.42846126131653,-9.815642397463636,-10.288376621229466,1
228,65.96890420835216,-8.626078670225395,-8.875632889009724,1
229,66.27413501636205,-9.986405273507708,-8.544406633691132,1
230,65.7527317676518,-9.946541938607481,-9.473997790031914,1
231,64.90989983264895,-9.661960247406721,-8.742109086365565,1
232,64.86783042788555,-9.685099291009323,-8.554966565816368,1
233,65.38561278791927,-9.55687349431469,-8.182149753110366,1
234,65.64221025550641,-8.662164465614287,-9.436845652021502,1
235,65.12093705082646,-10.117094281693621,-9.607812772234269,1
236,65.2788687585434,-7.5855679327089325,-9.377005322757915,1
237,64.85395536991349,-9.088360267918025,-9.172052357159307,1
238,64.71062097376247,-8.84929054922233,-9.242084107952358,1
239,65.19033824680903,-9.967463549714665,-8.524994448345604,1
240,64.8475088722838,-8.352539277516646,-8.26945196947989,1
241,65.59465177907288,-9.732881677857332,-7.883874405035337,1
242,65.70462820791002,-8.814271122783975,-9.93660585927797,1
243,64.91421464972319,-9.621173739506956,-10.292563309508543,1
244,64.89461168548253,-8.70650012518508,-8.73977673762892,1
245,66.66452334606906,-10.305338437527839,-7.142149341961252,1
246,65.45585800225044,-10.403082070959771,-8.036722309038241,1
247,64.95035449911454,-9.651087423647589,-8.067538966246307,1
248,64.9519429935994,-9.401504492365131,-9.814648191076447,1
249,66.05149523878872,-10.276113738307023,-9.384759165942006,1
250,66.34554454923996,-9.45357433156436,-9.073509594077823,1
251,64.18228383854418,-8.174371266066975,-9.043438986589997,1
252,65.81295801389464,-9.306495775690474,-8.320254627103,1
253,65.85560170129061,-9.316258819441872,-7.478647981744484,1
254,67.47641459744638,-8.463801256370237,-10.806865151111046,1
255,65.99426336210054,-9.35349119969443,-9.066868052851143,1
256,64.66163170360483,-9.283929775677356,-9.466344801879673,1
257,67.43106042685915,-11.306751607181585,-9.11585159320253,1
258,65.02860916910444,-8.332004097814755,-8.980758629437368,1
259,64.89044648356467,-8.304529309225783,-9.171130195833973,1
260,66.18351934108674,-9.957850576661993,-10.085025609880443,1
261,65.41965479018711,-9.211861216383223,-8.808022037784397,1
262,66.04138149463733,-8.979647386657433,-9.7154282590635,1
263,66.44373101041529,-9.933268828359322,-9.49042064893316,1
264,64.56297696339685,-8.679036675093592,-8.632857992447088,1
265,66.01206339542851,-10.615278669398432,-9.241108461758257,1
266,65.89795227203281,-8.756311199572854,-8.157383184284539,1
267,66.95309549992636,-9.967621189367929,-8.66655443211083,1
268,66.166008663064,-9.98716970691984,-8.046499638800862,1
269,65.93557123575985,-9.966237937174089,-10.336956498692139,1
270,65.65882894117668,-8.882077953590704,-8.423645000892984,1
271,66.29321774233593,-9.337187781615526,-10.709221968765043,1
272,65.68989089914182,-8.810334057802654,-10.218380729774662,1
273,66.93892878672197,-8.738437716661736,-10.123590964459197,1
274,66.21467536525896,-10.184946102625258,-9.966799384081677,1
275,64.70533418779027,-8.504753614681265,-9.142165907667634,1
276,65.66578818660533,-10.333645249511083,-8.818992919293308,1
277,66.84679142060847,-9.820335891578903,-8.251208688434383,1
278,64.98278169707423,-9.364730075024346,-9.256683844348712,1
279,64.94646313722602,-10.082458260451025,-9.761171148050263,1
280,65.38674253337634,-9.322397889667233,-9.267935064465325,1
281,66.0124920221119,-9.507146982188566,-10.489698250418437,1
282,65.92416598806446,-10.69759006656327,-8.473929217103914,1
283,66.3249249853304,-8.34153042757916,-9.005481412246063,1
284,65.21184128272174,-8.919539086062908,-8.552360533812857,1
285,66.28707889615232,-10.190029684521825,-9.197485238060631,1
286,64.22878357939884,-8.896229805486417,-11.308412045056542,1
287,66.02577182022873,-8.90586842768499,-8.891407776460788,1
288,65.28261263701437,-8.713877382657767,-9.274122205980355,1
289,65.15085921212142,-9.01750824931374,-8.255316485357794,1
290,66.09892868213306,-11.011836647493082,-10.210172970532131,1
291,65.39042857880817,-9.13279583990564,-9.251399001618974,1
292,65.09799186822445,-10.385886220355875,-9.414509962544383,1
293,66.40146400188229,-9.886331814974534,-10.595560551730257,1
294,65.27178257947467,-10.003559046450567,-9.531884629051273,1
295,66.94900316638187,-10.183877740297444,-9.33192251505094,1
296,67.1137489628647,-9.691235437156521,-9.357699555598293,1
297,64.62285502404136,-10.041092715307666,-9.875532794632067,1
298,65.2455923948032,-9.637004859306696,-7.904098168935478,1
299,65.36441408072777,-10.78791501884548,-7.03088481118281,1
300,65.49423523887152,-9.280062598251176,-10.241814219511552,1
301,65.10710130595734,-9.827963252483977,-10.411240736645558,1
302,64.87405183746526,-8.43593003828955,-10.636103502499015,1
303,65.93631646516326,-9.525238209447643,-10.141786472727611,1
304,65.86818354966091,-8.935663213029313,-8.1127869657517,1
305,65.45944526297625,-9.176874770713791,-10.199325884236071,1
306,66.02524261356989,-10.455987683466333,-9.125897530838357,1
307,64.70686542838371,-10.352624953131322,-9.246492264760644,1
308,67.24244651344372,-10.190693942187451,-7.144830850541506,1
309,65.23554712809583,-9.66713060999076,-8.11870469073988,1
310,67.67533424088165,-10.614855882868303,-9.473108446060223,1
311,65.27739675860676,-8.359681010275656,-9.772240252355594,1
312,65.98098226537694,-10.196014391868621,-8.963584413463588,1
313,64.93003369569172,-8.131113866493585,-10.002362751845913,1
314,65.73906826943141,-9.657825615007487,-8.909287059533954,1
315,65.77067363351702,-10.083992983520627,-10.882578290283437,1
316,65.08686970384382,-9.434750608694154,-10.230676576034377,1
317,64.5112075413637,-8.499949310864423,-10.736480299527678,1
318,66.29537765448781,-9.388596876290174,-9.689537763940574,1
319,65.66420503447569,-9.645220018881599,-9.913918642031504,1
320,65.43431770800471,-8.739619782878712,-9.49122103727839,1
321,65.33502551522965,-9.459873696384543,-11.930423442691975,1
322,65.66769441978103,-10.025266567780491,-8.653371832959781,1
323,65.3903292904983,-10.131383955651694,-8.737614457615873,1
324,65.13196977256258,-9.523573186931761,-8.834251331768588,1
325,64.52559118490706,-11.049360495942485,-9.957573717414338,1
326,65.86257137975174,-9.622138714760213,-8.678183430483474,1
327,63.73401717983434,-9.819946726634898,-9.777303283539679,1
328,64.76407308635643,-7.908284978872819,-9.72714999254548,1
329,65.98092142919675,-9.507518620225227,-12.76392967935366,1
330,65.72577753896746,-9.48915718385083,-9.81249917044552,1
331,65.17894796731214,-8.97652477548991,-9.48875525362327,1
332,66.46040669930412,-9.216957795711462,-7.6883026629529825,1
333,65.90563119054671,-9.606685149628952,-9.27043127633824,1
334,66.15837507084895,-11.654754028406952,-9.054837354864807,1
335,65.32310233223558,-9.680938075466281,-9.60969103483664,1
336,65.10183854825097,-8.68222967436575,-9.888091333255433,1
337,65.79510930574183,-10.159370532571504,-10.120766415908518,1
338,63.773333335228294,-8.727942450789337,-10.887195641557973,1
339,66.21344228985362,-11.225955772004163,-9.754416603180559,1
340,64.61736336449079,-9.351807598787646,-10.031145407104095,1
341,64.36033539220216,-8.382022363060928,-10.755774151173814,1
342,65.53844240056459,-9.706935308678196,-9.098934578569061,1
343,65.99293175492238,-9.300674981409713,-9.646871146353309,1
344,66.08246578067164,-10.389414902896887,-9.938137729555605,1
345,66.5320783542003,-8.83044430009838,-10.76649529581731,1
346,67.02100385611838,-9.984810789903008,-9.680867758517195,1
347,65.72691572308486,-10.18024481031901,-10.965639100551622,1
348,66.91162186099173,-9.743651096623555,-9.255328000537508,1
349,65.18126472531713,-9.702333518870487,-8.697224647072952,1
350,66.67947065617494,-7.207068118592915,-11.36547528206858,1
351,66.5572830087024,-9.851098458489039,-9.396887531362681,1
352,65.31504745476109,-9.668504308046572,-9.057992020650358,1
353,66.1370143534689,-9.311167081008264,-7.913800020086959,1
354,66.51767402588989,-10.54492340010907,-8.78706808257878,1
355,64.42102592179339,-8.753405922765008,-10.682111765923986,1
356,65.68339135646107,-9.353940996187118,-9.126680705975076,1
357,64.57659764748072,-8.808584817771427,-9.365963800227155,1
358,64.63184744582485,-9.92007743766598,-11.25971597656884,1
359,65.04837566494108,-8.958110946679831,-9.442808823737414,1
360,64.40713592706756,-9.724533963451227,-12.030120747267219,1
361,66.63335752533935,-10.093410968041052,-8.85307732223625,1
362,65.6510899215186,-8.852165593128477,-8.0044561836211,1
363,66.00001876240951,-9.949321886289857,-10.013032022540072,1
364,65.43635456523339,-10.575522192645948,-9.926739134912292,1
365,66.16415980646232,-10.126042096340734,-8.89262794961086,1
366,65.42385654056146,-9.744596825451152,-9.051640093121003,1
367,63.915582211101764,-8.435648998560167,-8.579980082886996,1
368,65.56389480055668,-9.73105364113813,-7.722827498879683,1
369,66.62561645731144,-10.408683651016828,-7.314791963608653,1
370,65.90606604424157,-10.179876958750189,-8.606397608843192,1
371,66.76375451693885,-9.463918066700113,-7.304603344286574,1
372,65.16457195791747,-9.099697650597033,-8.902301604718499,1
373,64.78821185053869,-8.924377316124492,-7.6787682180165,1
374,65.68357260081822,-9.74898206580457,-9.481081083895862,1
375,65.69021716333546,-9.130638628888818,-8.61639374898741,1
376,65.69850837964638,-9.339161637917426,-9.025424680604361,1
377,64.49339610178001,-9.99707833243578,-8.952922121724034,1
378,65.34106609533717,-8.424923402231318,-7.743815979978125,1
379,64.70075296039371,-9.733278464773413,-9.082472579502202,1
380,66.3872870134707,-9.454126691557475,-7.14832734751359,1
381,64.40084693861859,-8.536188788815455,-6.9350454792489025,1
382,65.25952544595421,-10.17705584653838,-9.239805360959599,1
383,63.98707151976871,-9.159781718567316,-8.886006766788812,1
384,64.38306963448565,-8.862503720799632,-9.250696015927527,1
385,66.31113081698734,-10.114862098700884,-7.938373319730277,1
386,64.48788253202464,-8.243709248108447,-9.29489481471672,1
387,65.22086294216241,-8.854293451662391,-8.104956933068548,1
388,65.59697543274088,-9.069056565711124,-8.775626406727612,1
389,62.60273040938521,-8.46379554557664,-8.846296780351215,1
390,63.51940215242859,-9.194777408467207,-10.813186394649513,1
391,64.64161983374984,-9.322526503304692,-9.503571533358611,1
392,65.70132560385082,-10.203506249675927,-8.883827570678093,1
393,65.36873701597506,-8.614674381193595,-8.741726292995232,1
394,64.52909493072512,-9.323321793863357,-8.947713689256583,1
395,65.8792014227556,-8.999065308582036,-7.539934606580889,1
396,66.19544989875713,-9.299593753556149,-7.525046986633869,1
397,67.93115829403023,-10.70280587181386,-8.180652938573807,1
398,65.94750967822962,-9.251464396122783,-10.251989159723442,1
399,65.55551516846232,-8.739970635353808,-8.805895520494644,1
400,65.2347690085218,-8.357882244317853,-7.372066994401577,1
401,65.49239903629523,-10.029666291914104,-8.648223706269656,1
402,65.33847499230009,-10.048744519945943,-9.874607258594446,1
403,62.929290633629414,-9.053464244012485,-9.326365497272576,1
404,66.82944257860152,-8.654110896352236,-9.032799417221,1
405,65.56138712061934,-8.394469654824709,-8.420377131158709,1
406,64.37702561853284,-8.505211987737448,-10.18475034670268,1
407,64.99163818423148,-9.474900315975553,-8.881012065523517,1
408,64.42075728996507,-8.606323604587349,-7.969219604405639,1
409,65.32424841812166,-8.17202142992001,-7.612809232804376,1
410,65.04244794523622,-8.518681239992901,-8.949634800368946,1
411,65.94240053616016,-9.619166860970077,-8.792894346554206,1
412,64.62244865431066,-8.31537265783966,-6.963121573469675,1
413,65.31154883011924,-8.895997107703037,-8.169004798412166,1
414,66.85519591422229,-8.825015338698456,-8.879173034919711,1
415,66.02165708858789,-8.91422417082324,-8.805594249795881,1
416,64.72991405295429,-8.607895894166807,-7.753148681972703,1
417,65.3628106409961,-9.235504397242414,-9.22742506851134,1
418,65.25967137608879,-9.346834486487817,-9.399944661687003,1
419,64.41349832597689,-8.935193529738424,-8.819681901450867,1
420,65.73307216682898,-8.968939912393115,-8.23379167692812,1
421,66.97450097422573,-9.799497954083696,-9.19459334415314,1
422,64.02194601086948,-8.044462598540308,-8.17495547622309,1
423,65.17904064854866,-7.490848561460993,-8.326173826196609,1
424,64.210717378623,-8.196738771911711,-9.531664843137044,1
425,63.59906884609145,-8.583403631451592,-9.140004262143268,1
426,64.98835458062409,-9.133340192872595,-8.497653039054,1
427,66.39350508512484,-9.67243103832447,-8.717124884680503,1
428,65.56381164330409,-8.893800897921384,-8.868127352940643,1
429,65.71559868033847,-9.910260615228708,-9.43600201150626,1
430,65.43080779851067,-9.912087085493503,-9.989379317182152,1
431,65.0371781430086,-9.111434784594884,-8.698222513995798,1
432,-33.07635271976105,26.98360919332234,-2.7100923573436058,2
433,-35.198748022781835,33.294545478328715,-2.4510715222664805,2
434,-33.760868086391866,29.97396282763596,-2.6001816599788024,2
435,-34.598988039459215,34.13753531921959,-2.2402445399808473,2
436,-35.03994878886051,31.287929728846425,-2.580310411915996,2
437,-34.09570862900612,32.388989074188146,-2.4123688830378867,2
438,-34.85846048033319,32.12836195679579,-1.6673178472675347,2
